,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
438,1517068870,1517068899,254,8947080037000370295,29,10.362929344177246,24202,24202,0,0,0,0,0,1,0,-71.0,-71.0,-71.0,-48,-45,-48.0,16,5,31942.766243783364
442,1503533780,1503533807,254,8947080037000370295,27,10.570714712142943,24202,24202,0,0,0,0,0,1,0,-75.0,-75.0,-75.0,-49,-46,-47.5,0,3,57807.255820000006
443,1507975988,1507976020,254,8947080037000370295,32,13.167349576950073,24202,24202,0,0,0,0,1,1,0,-104.0,-103.0,-103.5,-77,-73,-75.0,10,5,18603.933644510515
444,1516356074,1516356100,254,8947080037000370295,26,10.165690898895264,24202,24202,0,0,0,0,0,1,0,-92.0,-92.0,-92.0,-66,-62,-62.0,10,4,18201.802430244217
445,1500013036,1500013090,254,8947080037000370295,54,10.976757526397703,24202,24202,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-70,-66,-68.0,6,4,35443.508558999994
446,1502799375,1502799404,254,8947080037000370295,29,11.898404836654663,24202,24202,0,0,0,0,0,0,0,-90.0,-90.0,-90.0,-64,-64,-64.0,12,1,15867.16687
447,1508623988,1508624026,254,8947080037000370295,38,10.602934122085573,24202,24202,0,0,0,0,1,1,0,-102.0,-101.0,-102.0,-75,-73,-73.0,22,5,15220.017918953095
448,1516442470,1516442497,254,8947080037000370295,27,10.86276125907898,24202,24202,0,0,0,0,0,1,0,-81.0,-81.0,-81.0,-57,-54,-54.0,10,5,16142.21081323695
449,1502820978,1502821006,254,8947080037000370295,28,11.81217646598816,24202,24202,0,0,0,0,0,0,0,-96.0,-96.0,-96.0,-69,-69,-69.0,18,1,8370.263756
450,1502907428,1502907455,254,8947080037000370295,27,10.361114978790283,24202,24202,0,0,0,0,1,0,0,-97.0,-96.0,-96.0,-73,-73,-73.0,18,2,13348.117103
451,1505642536,1505642561,254,8947080037000370295,25,10.214239597320557,24202,24202,0,0,0,0,0,1,0,-69.0,-69.0,-69.0,-46,-42,-46.0,10,6,30080.162485
452,1500769037,1500769064,254,8947080037000370295,27,11.032438039779663,24202,24202,0,0,0,0,0,1,0,-96.0,-96.0,-96.0,-68,-66,-67.0,0,6,37131.819445
453,1516939272,1516939299,254,8947080037000370295,27,10.337178230285645,24202,24202,0,0,0,0,0,1,0,-77.0,-77.0,-77.0,-50,-47,-47.0,4,4,62723.41003904497
454,1517547676,1517547701,254,8947080037000370295,25,10.130140781402588,24202,24202,0,0,0,0,0,1,0,-74.0,-74.0,-74.0,-46,-44,-46.0,5,4,62446.17352134986
455,1520053327,1520053353,254,8947080037000370295,26,10.426833868026732,24202,24202,0,0,0,0,0,1,0,-69.0,-69.0,-69.0,-44,-42,-43.0,5,5,36760.167472083886
456,1501827377,1501827406,254,8947080037000370295,29,10.618410348892214,24202,24202,0,0,0,0,0,0,0,-104.0,-104.0,-104.0,-71,-71,-71.0,6,4,11163.334149
459,1504346533,1504346559,254,8947080037000370295,26,11.22284698486328,24202,24202,0,0,0,0,0,1,0,-82.0,-82.0,-82.0,-58,-55,-55.0,10,5,29308.605413999998
461,1505318549,1505318578,254,8947080037000370295,29,11.551416635513306,24202,24202,0,0,0,0,1,0,0,-106.0,-105.0,-105.5,-75,-75,-75.0,16,2,14338.729534
462,1515924070,1515924101,254,8947080037000370295,31,10.134938478469847,24202,24202,0,0,0,0,1,0,0,-91.0,-90.0,-91.0,-60,-60,-60.0,10,6,24053.44259554738
