,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
1790,1499300235,1499300276,292,8947080037000370238,41,15.65499997138977,24202,24202,0,0,0,0,0,1,0,-95.0,-95.0,-95.0,-68,-66,-67.0,0,3,6123.403358
1792,1520118175,1520118210,292,8947080037000370238,35,10.369774580001833,24202,24202,0,0,0,0,0,0,0,,,,-76,-76,-76.0,23,5,11192.098292395018
1793,1505901732,1505901787,292,8947080037000370238,55,11.653611183166506,24202,24202,0,0,0,0,0,3,0,,,,-97,-87,-92.5,10,2,1768.214149
1794,1520075047,1520075082,292,8947080037000370238,35,11.714330434799194,24202,24202,0,0,0,0,0,3,0,,,,-74,-66,-70.5,11,5,10328.879201508636
1795,1506463402,1506463430,292,8947080037000370238,28,11.783525228500366,24202,24202,1,0,0,0,0,3,0,,,,-105,-98,-98.0,22,1,24958.529601
1796,1503317775,1503317860,292,8947080037000370238,85,35.204083442687995,24202,24202,1,0,0,0,0,5,0,,,,-100,-91,-95.0,12,0,253.26516600000002
1797,1502086708,1502086736,292,8947080037000370238,28,11.542951822280884,24202,24202,0,0,0,0,0,1,0,-69.0,-69.0,-69.0,-45,-44,-44.5,6,0,14485.988318000002
1798,1504260139,1504260172,292,8947080037000370238,33,11.236920356750488,24202,24202,0,0,0,0,0,0,0,,,,-67,-67,-67.0,10,4,8649.501517
1799,1506506532,1506506566,292,8947080037000370238,34,10.450038194656374,24202,24202,0,0,0,0,0,1,0,-110.0,-110.0,-110.0,-79,-77,-78.0,10,2,14966.035925
1800,1501287463,1501287502,292,8947080037000370238,39,10.687467575073242,24202,24202,0,0,0,0,0,3,0,,,,-87,-80,-84.0,0,5,6032.482357
1801,1505210591,1505210617,292,8947080037000370238,26,10.358705043792725,24202,24202,0,0,0,0,0,1,0,,,,-77,-75,-75.0,10,1,30093.377894
1802,1503296175,1503296207,292,8947080037000370238,32,12.24118161201477,24202,24202,0,0,0,0,0,0,0,,,,-82,-82,-82.0,6,0,8061.30082
1803,1505188938,1505188963,292,8947080037000370238,25,10.125699758529665,24202,24202,0,0,0,0,0,1,0,-85.0,-85.0,-85.0,-59,-55,-57.0,4,1,45900.818425
1805,1499321836,1499321870,292,8947080037000370238,34,10.941675901412964,24202,24202,0,0,0,0,0,0,0,-96.0,-96.0,-96.0,-68,-68,-68.0,6,3,2605.037129
