,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
1239,1520118186,1520118237,291,89470000160204126206,51,10.907352209091187,24201,24201,0,0,0,0,0,0,0,-115.0,-115.0,-115.0,-87,-87,-87.0,23,5,10660.71533799927
1240,1502497028,1502497062,291,89470000160204126206,34,12.797691106796265,24201,24201,0,0,0,0,0,1,0,-101.0,-101.0,-101.0,-75,-72,-73.5,0,5,8160.1900239999995
1291,1500272343,1500272370,291,89470000160204126206,27,10.555302619934082,24201,24201,0,0,0,0,0,1,0,-92.0,-92.0,-92.0,-65,-61,-63.0,6,0,94331.76752899999
1292,1504217034,1504217065,291,89470000160204126206,31,12.133314847946167,24201,24201,0,0,0,0,0,1,0,-103.0,-103.0,-103.0,-76,-73,-74.5,22,3,8817.159194
1307,1506485000,1506485028,291,89470000160204126206,28,11.543882131576538,24201,24201,1,0,0,0,3,3,0,-88.0,-79.0,-81.0,-65,-55,-63.0,4,2,18791.919542
1308,1514398625,1514398657,291,89470000160204126206,32,14.144803524017336,24201,24201,0,0,0,0,1,1,0,-92.0,-91.0,-91.5,-66,-63,-64.5,18,2,7415.317464826458
1309,1499257107,1499257138,291,89470000160204126206,31,12.243835210800171,24201,24201,0,0,0,0,2,1,0,-113.0,-108.0,-112.0,-80,-77,-80.0,12,2,2828.595379
1310,1516226469,1516226495,291,89470000160204126206,26,10.192845106124876,24201,24201,0,0,0,0,0,2,0,-91.0,-91.0,-91.0,-65,-60,-64.0,22,2,19255.718149304
1317,1501892170,1501892203,291,89470000160204126206,33,10.542421579360964,24201,24201,0,0,0,0,0,2,0,-92.0,-92.0,-92.0,-66,-62,-65.0,0,5,80294.299213
1318,1500337129,1500337160,291,89470000160204126206,31,11.410517930984495,24201,24201,0,0,0,0,0,0,0,-101.0,-101.0,-101.0,-73,-73,-73.0,0,1,10144.864671
1321,1516485725,1516485752,291,89470000160204126206,27,10.199740171432497,24201,24201,0,0,0,0,0,2,0,-94.0,-94.0,-94.0,-68,-63,-68.0,22,5,45401.968829430334
1322,1502065058,1502065092,291,89470000160204126206,34,11.363900184631348,24201,24201,0,0,0,0,0,1,0,-113.0,-113.0,-113.0,-84,-80,-82.0,0,0,4875.685211
1704,1506852907,1506852952,292,89470000160204126024,45,11.247721195220947,24201,24201,0,0,0,0,2,2,0,-104.0,-94.0,-101.0,-79,-72,-74.0,10,6,12965.978599
1705,1499278700,1499278742,292,89470000160204126024,42,15.661020040512085,24201,24201,0,0,0,0,0,0,0,-101.0,-101.0,-101.0,-72,-72,-72.0,18,2,4436.515109
1706,1506571387,1506571420,292,89470000160204126024,33,11.277223587036133,24201,24201,0,0,0,0,1,1,0,-111.0,-110.0,-111.0,-82,-80,-80.0,4,3,24450.153743
1708,1504368203,1504368233,292,89470000160204126024,30,11.407259225845337,24201,24201,0,0,0,0,1,1,0,-111.0,-110.0,-111.0,-81,-79,-81.0,16,5,21003.766497
1711,1499689128,1499689170,292,89470000160204126024,42,13.672138452529907,24201,24201,0,0,0,0,0,0,0,-107.0,-107.0,-107.0,-76,-76,-76.0,12,0,3744.7988060000002
1713,1501049849,1501049903,292,89470000160204126024,54,13.7725350856781,24201,24201,0,0,0,0,0,0,0,-103.0,-103.0,-103.0,-74,-74,-74.0,6,2,5745.220832999999
1718,1515924113,1515924140,292,89470000160204126024,27,10.598493337631227,24201,24201,0,0,0,0,0,1,0,-76.0,-76.0,-76.0,-50,-47,-47.0,10,6,14531.885091565013
1719,1500056291,1500056321,292,89470000160204126024,30,11.825053691864015,24201,24201,0,0,0,0,0,0,0,-98.0,-98.0,-98.0,-71,-71,-71.0,18,4,12571.927103
1720,1516420939,1516420966,292,89470000160204126024,27,10.491471767425537,24201,24201,0,0,0,0,2,2,0,-101.0,-96.0,-98.0,-73,-64,-68.0,4,5,12852.737840278869
1721,1504497796,1504497822,292,89470000160204126024,26,10.14363932609558,24201,24201,0,0,0,0,0,0,0,-75.0,-75.0,-75.0,-51,-51,-51.0,4,0,18424.286831999998
1722,1514376965,1514376998,292,89470000160204126024,33,12.794790983200073,24201,24201,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-69,-69,-69.0,12,2,6282.623629424882
1723,1502216241,1502216269,292,89470000160204126024,28,10.289135456085203,24201,24201,0,0,0,0,0,1,0,-102.0,-102.0,-102.0,-75,-71,-75.0,18,1,13484.806540000001
1724,1499451545,1499451582,292,89470000160204126024,37,10.833837032318117,24201,24201,0,0,0,0,0,1,0,-105.0,-105.0,-105.0,-77,-75,-75.0,18,4,38944.798338
1725,1516701733,1516701764,292,89470000160204126024,31,10.592039585113524,24201,24201,0,0,0,0,1,1,0,-108.0,-106.0,-107.0,-79,-77,-78.0,10,1,23377.740953947985
1726,1516140130,1516140157,292,89470000160204126024,27,11.054867029190063,24201,24201,0,0,0,0,2,0,0,-81.0,-75.0,-77.0,-50,-50,-50.0,22,1,26423.21845221476
1727,1499581036,1499581063,292,8947080037000370238,27,10.67349100112915,24202,24202,0,0,0,0,0,1,0,-90.0,-90.0,-90.0,-64,-60,-62.0,6,6,33225.282608
1728,1504735337,1504735363,292,8947080037000370238,26,10.420169830322266,24202,24202,0,0,0,0,0,0,0,,,,-70,-70,-70.0,22,2,12237.781233
