,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
61,296,8947080037000370303,1501632976.0,1501633007.0,59.904252,10.77895,21.1128,19418.135219,2744.447259,39498390,52004106,2,13,21,59.9053472959861,10.7743135824301,Oslo - Bergen,1501632976,1501633007,8947080037000370303,31,12.376718759536743,24202,24202,1,0,0,0,3,1,0,-89.0,-79.0,-86.5,-61,-56,-61.0,0,2,19418.135219
62,296,89470000160204126305,1502604974.0,1502605006.0,59.770665,9.904523,62.042,9412.0507,4824.954777,39067142,45219020,2,13,79,59.7727018461386,9.90426614311018,Oslo - Bergen,1502604974,1502605006,89470000160204126305,32,14.157327890396118,24201,24201,0,0,0,0,3,2,0,-103.0,-90.0,-96.5,-77,-67,-70.0,6,6,9412.0507
63,296,8947080037000370303,1502864205.0,1502864243.0,59.765213,9.913367,89.822,16657.650288,3257.310445,38769675,36022141,2,13,78,59.765443177673,9.914390029555019,Oslo - Bergen,1502864205,1502864243,8947080037000370303,38,12.255282878875732,24202,24202,1,0,0,0,0,3,0,,,,-79,-73,-76.0,6,2,16657.650288
64,296,89470000160204126305,1502864268.0,1502864302.0,59.76794,9.89574,90.0072,11366.197021,7609.651102,44281776,60211116,2,13,79,59.7727018461386,9.90426614311018,Oslo - Bergen,1502864268,1502864302,89470000160204126305,34,14.140764951705933,24201,24201,2,0,0,0,3,3,0,-102.0,-86.0,-88.0,-74,-51,-65.0,6,2,11366.197021
65,296,89470000160204126305,1503296174.0,1503296204.0,59.767157,9.91055,68.524,8144.405343,14639.319040999999,54683374,58896509,2,13,78,59.765443177673,9.914390029555019,Oslo - Bergen,1503296174,1503296204,89470000160204126305,30,12.232335090637207,24201,24201,0,0,0,0,2,2,0,-109.0,-104.0,-108.0,-79,-73,-77.0,6,0,8144.405343
66,296,8947080037000370303,1505815336.0,1505815364.0,59.833675,10.434887,4.4448,25403.285337,16813.207335,31144714,40453172,2,13,45,59.830827038721296,10.431475719967999,Oslo - Bergen,1505815336,1505815364,8947080037000370303,28,10.74458384513855,24202,24202,0,0,0,0,0,1,0,,,,-95,-88,-91.5,10,1,25403.285337
67,296,8947080037000370303,1506528140.0,1506528168.0,59.909130000000005,10.763388,30.3728,22008.714414,11281.971013,55893239,43650737,2,13,22,59.909605127702,10.759180301445301,Oslo - Bergen,1506528140,1506528168,8947080037000370303,28,11.039921522140503,24202,24202,1,0,0,0,3,2,0,-100.0,-94.0,-98.0,-66,-61,-66.0,16,2,22008.714414
68,296,8947080037000370303,1515643268.0,1515643306.0,59.753512,9.992067,130.7512,4238.600712335933,3197.208212006104,53335388,33657497,2,13,73,59.754220859293206,10.000708773626599,Oslo - Bergen,1515643268,1515643306,8947080037000370303,38,14.657690286636353,24202,24202,0,0,0,0,3,2,0,-114.0,-111.0,-112.0,-85,-82,-84.5,4,3,4238.600712335933
69,296,89470000160204126305,1515643329.0,1515643358.0,59.757502,9.97294,35.7436,6331.309816772361,12546.47470864576,39817478,32040020,2,13,75,59.757712349424104,9.965658951260211,Oslo - Bergen,1515643329,1515643358,89470000160204126305,29,12.981251955032349,24201,24201,0,0,0,0,3,2,0,-104.0,-101.0,-102.0,-75,-71,-71.5,4,3,6331.309816772361
70,296,8947080037000370303,1515708071.0,1515708097.0,59.744577,10.14856,48.152,29295.04132017382,14351.198111999984,25107420,24642730,2,13,65,59.74459043405311,10.142253119179,Oslo - Bergen,1515708071,1515708097,8947080037000370303,26,10.352622270584105,24202,24202,0,0,0,0,2,2,0,-84.0,-81.0,-83.0,-60,-51,-56.0,22,3,29295.04132017382
